tag,method,acc,t_fit,t_pred,n_train,n_test,K
idc,Linear,0.830500,14.13005949,0.03140704,3600,4000,-
idc,kNN,0.820500,0.00355060,0.17384382,3600,4000,-
idc,LabelSpreading,0.809750,0.00000000,0.31768159,3600,4000,-
idc,GM,0.773000,11.90103236,0.09977703,3600,4000,32
idc,GM-flat,0.773000,0.00000000,0.21234689,3600,4000,32
idc,GM-instance,0.754750,0.39156244,8.81338331,3600,4000,3600
idc,GM-centroid,0.500000,0.00357203,0.09850269,3600,4000,2
idc,kNN-budget(P=32),0.753250,0.00078362,0.00844455,32,4000,32
