tag,method,acc,nll,brier,ece
idc,Linear,0.836750,0.397316,0.237846,0.047827
idc,kNN,0.840250,1.039999,0.240725,0.038625
idc,LabelSpreading,0.826500,0.531620,0.266974,0.063970
idc,GM,0.845250,0.420876,0.242039,0.027562
idc,GM-flat,0.845250,0.420938,0.242107,0.027493
idc,GM-instance,0.824000,0.478941,0.298556,0.145046
idc,GM-centroid,0.500000,0.693147,0.500000,0.000000
idc,kNN-budget(P=32.0),0.842250,1.210390,0.274370,0.094500
