tag,method,acc,t_fit,t_pred,n_train,n_test,K
IDC(HF),Linear,0.883610,16.937230,0.034009,40000,13850,-
IDC(HF),kNN,0.882816,0.012738,1.444935,40000,13850,-
IDC(HF),LabelSpreading,0.879061,0.000000,3.936688,40000,13850,-
IDC(HF),GM,0.877690,1531.795717,4.937650,40000,13850,256
IDC(HF),GM-flat,0.877834,0.000000,2.633881,40000,13850,256
IDC(HF),GM-centroid,0.840578,0.020909,0.412116,40000,13850,2
