tag,method,acc,nll,brier,ece
idc,Linear,0.852228,0.425066,0.229759,0.064603
idc,kNN,0.850451,1.258941,0.232241,0.057611
idc,LabelSpreading,0.846007,0.552334,0.245136,0.076270
idc,GM,0.841818,0.713730,0.317988,0.162098
idc,GM-flat,0.841818,0.713652,0.317982,0.162141
idc,GM-instance,0.846261,0.387714,0.237985,0.032648
idc,GM-centroid,0.507808,0.693147,0.500000,0.007808
idc,kNN-budget(P=32),0.823029,0.775172,0.247348,0.054513
