tag,method,acc,t_fit,t_pred,n_train,n_test,K
idc,Linear,0.827145,6.04034902,0.03027494,16000,11877,-
idc,kNN,0.803823,0.00720312,0.82058089,16000,11877,-
idc,LabelSpreading,0.780163,0.00000000,1.76819523,16000,11877,-
idc,GM,0.673571,205.91491279,0.99665970,16000,11877,256
idc,GM-flat,0.673571,0.00000000,0.95592028,16000,11877,256
idc,GM-instance,0.689063,5.82072518,176.97581862,16000,11877,16000
idc,GM-centroid,0.673571,0.01266525,0.23421124,16000,11877,2
idc,kNN-budget(P=256),0.762061,0.00097198,0.02351937,256,11877,256
