tag,method,acc,nll,brier,ece
idc,Linear,0.827145,0.407114,0.253376,0.017284
idc,kNN,0.803823,0.760478,0.299438,0.037476
idc,LabelSpreading,0.780163,0.520519,0.312815,0.040129
idc,GM,0.673571,27.631020,1.000000,0.673571
idc,GM-flat,0.673571,27.631020,1.000000,0.673571
idc,GM-instance,0.674497,27.576736,0.999767,0.674298
idc,GM-centroid,0.673571,27.631020,1.000000,0.673571
idc,kNN-budget(P=256),0.762061,0.592105,0.357811,0.061211
