tag,method,acc,t_fit,t_pred,n_train,n_test,K
idc,Linear,0.830500,17.55952386,0.01995505,3600,4000,-
idc,kNN,0.820500,0.00391887,0.51485902,3600,4000,-
idc,LabelSpreading,0.809750,0.00000000,0.68019153,3600,4000,-
idc,GM,0.812750,14.60095739,2.04129761,3600,4000,64
idc,GM-flat,0.812500,0.00000000,1.89212983,3600,4000,64
idc,GM-instance,0.754750,2.02735783,9.61347821,3600,4000,3600
idc,GM-centroid,0.500000,0.00395300,0.11623583,3600,4000,2
idc,kNN-budget(P=64),0.829750,0.00079991,0.01193126,64,4000,64
