tag,method,acc,t_fit,t_pred,n_train,n_test,K
circles_2class_fixed,Linear,0.526250,0.00272987,0.00029803,1200,800,-
circles_2class_fixed,kNN,0.948750,0.00136007,0.09403582,1200,800,-
circles_2class_fixed,LabelSpreading,0.942500,0.00000000,0.02964809,1200,800,-
circles_2class_fixed,GM,0.947500,7.43792635,1.44446213,1200,800,120
circles_2class_fixed,GM-flat,0.948750,0.00000000,1.26013901,1200,800,120
circles_2class_fixed,GM-instance,0.945000,0.12573003,5.30267142,1200,800,1200
circles_2class_fixed,GM-centroid,0.477500,0.00045101,0.03242691,1200,800,2
circles_2class_fixed,kNN-budget(P=120),0.932500,0.00110213,0.06182478,120,800,120
