base_tag,method,acc_mean,acc_std,t_fit_mean,t_fit_std,t_pred_mean,t_pred_std,n_train_mean,n_test_mean,n_train_std,n_test_std,n_train,n_test,K
idc,GM,0.8452499999999998,0.0,33.639587555999995,18.55439466242748,1.06472602,0.839628161013902,3600.0,4000.0,0.0,0.0,3600,4000,32.0
idc,kNN-budget(P=32.0),0.79765,0.0786385322218059,0.0013553900000000002,0.0005892355368186818,0.163568772,0.13518002682651983,32.0,4000.0,0.0,0.0,32,4000,32.0
idc,kNN,0.8402499999999999,0.0,0.004430155999999999,0.001027283279592343,0.451661332,0.275171413888597,3600.0,4000.0,0.0,0.0,3600,4000,-
idc,LabelSpreading,0.8265,0.0,0.0,0.0,2.2042541499999997,1.7861867900225998,3600.0,4000.0,0.0,0.0,3600,4000,-
idc,Linear,0.83675,0.0,40.943093768,13.533279634415505,0.043855307999999996,0.02559702205881516,3600.0,4000.0,0.0,0.0,3600,4000,-
