tag,method,acc,t_fit,t_pred,n_train,n_test,K
idc_pca2d,Linear,0.691252,0.00567395,0.00029992,16000,11877,-
idc_pca2d,kNN,0.714827,0.00640195,0.38022291,16000,11877,-
idc_pca2d,LabelSpreading,0.684853,0.00000000,0.09978312,16000,11877,-
idc_pca2d,GM,0.718363,8.58853274,0.26848752,16000,11877,256
idc_pca2d,GM-flat,0.720468,0.00000000,0.32519326,16000,11877,256
idc_pca2d,GM-instance,0.701777,4.95420284,26.23039979,16000,11877,16000
idc_pca2d,GM-centroid,0.674413,0.00123797,0.10611027,16000,11877,2
idc_pca2d,kNN-budget(P=256),0.697314,0.00085308,0.37951148,256,11877,256
